filename;num_live_knots;max_width_live_knots;num_dead_knots;max_dia_dead_knots;max_width_dead_knots;max_width_knot_collection;num_resin;num_resin_bigger_20;num_resin_bigger_80;overgrown_bool;overgrown_area;marrow_bool;blue_stain_area;rot_bool;rot_area;crack_max_dia
2024_08_27-S8.2.1.bmp;1;0.07;;;;0.07;;;;;;;;;;
2024_08_29-I12.1.2.bmp;1;0.18;1;24.77;0.21;0.39;;;;;;;;;;
2024_11_15-I20.11.1.bmp;;;;;;;1;1;0;;;;0;1;127.07;23.22
2024_10_03-17.30.2.bmp;2;0.45;;;;0.84;;;;;;;;;;
2024_10_03-14.26.1.bmp;;;;;;;;;;1;82.55;;;1;83.69;
2024_10_03-19.9.1.bmp;5;0.21;;;;0.66;;;;;;;0;;;
2024_10_04-B6.28.2.bmp;;;;;;;;;;;;;0.38;1;1702.95;
2024_08_27-I1.14.2.bmp;3;0.21;;;;0.44;;;;;;;0;;;
2024_08_27-I9.20.1.bmp;;;;;;0;;;;1;551.35;;;1;104.49;19.79
2024_10_03-2.26.1.bmp;1;0.38;;;;;;;;;;;0;;;
2024_10_03-4.17.2.bmp;;;1;11.67;0.09;0.09;;;;;;;;;;
2024_08_27-S10.2.2.bmp;;;;;;;;;;;;;;;;
2024_10_04-B12.40.2.bmp;2;0.25;;;;0.46;1;1;0;;;;;1;21.21;
2024_11_15-I18.15.1.bmp;;;;;;;;;;;;;;1;5316.78;
2024_08_27-I8.6.1.bmp;;;;;;;4;4;0;;;;;1;7309.53;
2024_10_04-B3.33.1.bmp;1;0.16;;;;0.16;;;;;;;0.24;;;
2024_10_04-B3.30.1.bmp;3;0.36;;;;0.64;2;1;0;;;;0.12;;;
2024_08_27-I5.19.2.bmp;3;0.37;2;27.68;0.25;1.35;;;;;;;0;;;
2024_10_04-11.21.1.bmp;1;0.08;1;5.71;0.05;0.13;;;;;;;0;;;
2024_11_15-I22.13.1.bmp;;;;;;;;;;;;;0;;;
2024_08_27-S6.5.1.bmp;;;;;;;;;;;;;;;;
2024_10_04-B7.40.1.bmp;1;0.17;1;15.99;0.14;0.32;;;;;;;;1;90.14;
2024_08_29-I10.16.2.bmp;1;0.23;;;;0.23;;;;;;;;1;79.41;
2024_10_04-B11.6.1.bmp;1;0.1;;;;;;;;;;;0.14;1;22.48;
2024_08_29-A3.3.1.bmp;1;0.28;;;;;;;;;;;;;;25.25
2024_10_03-6.25.1.bmp;2;0.26;2;12.34;0.1;0.51;;;;;;;;;;
2024_08_27-I1.2.2.bmp;2;0.34;;;;0.61;2;2;0;;;;0;1;45.88;
2024_08_29-I13.7.1.bmp;;;1;22.83;0.19;;;;;1;56.7;;;;;
2024_10_04-B6.31.2.bmp;;;;;;;;;;;;;0;;;
2024_11_15-I17.28.2.bmp;1;0.05;;;;;;;;1;9.4;;;1;229.29;
2024_08_29-A3.19.1.bmp;2;0.06;;;;0.11;4;3;0;;;;;;;55.31
2024_11_15-I22.27.1.bmp;;;;;;;;;;;;;;;;
2024_10_03-6.23.1.bmp;2;0.14;;;;0.26;;;;;;;0;;;
2024_10_03-9.38.2.bmp;2;0.36;;;;0.41;6;4;0;;;;;;;13
2024_08_29-A4.4.1.bmp;1;0.28;;;;;;;;;;;;;;
2024_10_03-14.4.2.bmp;4;0.34;1;5.52;0.05;1.01;;;;;;;0;;;7.63
2024_08_27-I6.6.2.bmp;4;0.12;;;;0.41;1;1;0;1;95.3;;0;;;
2024_10_03-3.32.2.bmp;1;0.12;;;;;;;;;;;0;;;
2024_10_03-20.6.1.bmp;;;4;9.39;0.08;0.27;;;;1;13.78;;;1;217.07;
2024_08_27-S2.12.1.bmp;;;1;6.64;0.05;;;;;;;;;;;
2024_10_03-8.1.1.bmp;;;;;;;;;;1;33.99;;0;1;1747.79;
2024_11_15-I21.36.2.bmp;;;;;;;;;;;;;0;;;
2024_08_27-S7.14.2.bmp;1;0.31;;;;;;;;;;;;;;
2024_10_03-17.29.1.bmp;;;;;;;;;;;;;0;;;
2024_11_15-I19.1.2.bmp;;;;;;;;;;;;;;;;
2024_10_03-7.25.1.bmp;;;1;16.35;0.14;;1;1;0;;;;0.03;;;
2024_11_15-I22.3.2.bmp;;;;;;;;;;;;;;1;190.09;
2024_10_04-B2.21.2.bmp;5;0.34;;;;0.7;;;;;;;0;1;141.92;
2024_10_04-11.32.2.bmp;;;;;;;;;;;;;;;;
2024_10_04-U2.11.2.bmp;2;0.06;;;;0.13;;;;1;7.51;;0;1;20.16;
2024_10_04-13.12.1.bmp;1;0.12;2;7.29;0.06;0.24;;;;1;38.18;;0;;;
2024_10_04-B8.34.1.bmp;;;;;;;1;1;0;;;;0.19;;;
2024_08_29-I13.5.1.bmp;6;0.17;;;;0.52;1;0;0;;;1;;1;78.73;18.02
2024_10_03-14.2.2.bmp;2;0.24;1;9.04;0.08;0.39;2;1;0;;;;;;;
2024_10_04-B9.39.1.bmp;2;0.71;;;;1.15;;;;;;;0.04;;;
2024_10_04-B9.15.2.bmp;1;0.58;2;11.24;0.1;0.73;;;;;;;;;;
2024_10_03-1.34.2.bmp;2;0.36;;;;0.48;;;;;;;;;;
2024_11_15-N2.38.2.bmp;;;;;;;;;;;;;;;;
2024_08_29-A2.11.2.bmp;2;0.25;;;;0.31;;;;1;4238.3;1;0.03;1;306.87;
2024_08_29-I10.1.1.bmp;1;0.44;1;7.07;0.06;0.5;;;;;;;0;;;
2024_10_03-20.9.2.bmp;;;;;;;;;;;;;0;;;
2024_10_03-10.26.2.bmp;1;0.14;;;;0.14;;;;;;;;;;
2024_10_04-B9.37.2.bmp;2;0.15;;;;0.28;;;;;;;0.1;;;
2024_08_27-S9.8.1.bmp;;;1;6.45;0.06;0.06;;;;;;;0;;;
2024_10_03-7.29.2.bmp;;;;;;;;;;;;;;;;
2024_10_03-14.22.2.bmp;;;;;;;;;;;;;0.03;;;
2024_08_29-I12.17.1.bmp;1;0.29;1;5.59;0.05;0.33;;;;1;1561.49;;;;;
2024_11_15-I22.23.1.bmp;;;;;;;;;;;;;0.02;;;
2024_10_04-B8.27.2.bmp;2;0.41;2;14.52;0.13;0.96;;;;;;;0.01;1;178.92;
2024_11_15-N3.10.2.bmp;;;2;7.87;0.07;0.12;;;;1;35.25;;0;;;
2024_10_04-B3.17.1.bmp;2;0.17;;;;0.32;;;;;;;0.17;;;
2024_10_03-10.14.2.bmp;;;;;;;;;;;;;;;;
2024_10_03-10.22.2.bmp;9;0.4;1;20.6;0.17;1.54;6;4;0;1;53.52;;;1;60.34;53.94
2024_10_04-B1.20.2.bmp;1;0.32;;;;0.32;2;2;0;;;;;;;
2024_08_29-A2.2.2.bmp;4;0.18;;;;0.46;2;1;0;;;;;;;78.93
2024_10_03-2.11.2.bmp;;;2;9.2;0.08;0.13;;;;;;;;1;982.12;
2024_10_04-B5.30.1.bmp;3;0.22;;;;0.41;;;;;;;0.02;;;
2024_08_27-I6.5.1.bmp;2;0.36;4;11.4;0.1;0.84;;;;;;;0;;;
2024_10_03-8.27.2.bmp;4;0.19;;;;0.42;;;;1;18.76;;;;;
2024_10_04-B4.5.1.bmp;;;1;14.03;0.11;0.11;;;;;;;0.02;1;969.79;
2024_08_27-I9.17.1.bmp;5;0.23;1;5.95;0.05;1;;;;;;;0;;;
2024_08_27-S1.4.2.bmp;;;;;;;1;0;0;;;;;;;
2024_10_04-F3.26.2.bmp;7;0.58;;;;1.88;;;;1;1384.27;;;1;759.32;
2024_08_27-S6.6.2.bmp;;;;;;;;;;;;;;;;
2024_10_04-B3.40.1.bmp;;;;;;;;;;;;;0.72;;;
2024_08_27-I2.5.1.bmp;;;2;28.68;0.25;0.3;;;;;;;0;;;
2024_08_29-A1.7.2.bmp;;;;;;0;1;0;0;;;;0;;;
2024_10_03-6.30.2.bmp;2;0.22;;;;0.35;2;1;0;;;;0;1;20458.35;32.4
2024_10_04-F4.15.1.bmp;;;;;;;;;;;;;0.85;;;
2024_11_15-I18.32.2.bmp;;;;;;;;;;;;;;1;13322.34;
2024_11_15-N2.5.1.bmp;;;;;;;1;0;0;;;;;1;529.56;
2024_08_27-S8.11.1.bmp;;;;;;;1;0;0;;;;;1;3284.1;
2024_11_15-I21.32.1.bmp;;;;;;;;;;;;;0.03;1;284.04;
2024_10_04-B8.39.2.bmp;;;;;;;;;;;;;0.01;;;
2024_10_04-B9.23.2.bmp;;;;;;0;;;;;;;0.07;1;65.07;
2024_10_04-13.35.1.bmp;3;0.28;1;6.49;0.06;0.58;;;;;;;;;;
2024_10_03-17.21.2.bmp;2;0.26;;;;0.36;1;0;0;;;;;;;
2024_11_15-I20.34.2.bmp;;;;;;;;;;;;;0;;;
2024_11_15-N3.31.1.bmp;;;;;;;;;;;;;0;1;35.91;
2024_11_15-I22.34.2.bmp;;;1;7.1;0.06;;;;;1;25.04;;;;;
2024_11_15-I21.37.1.bmp;1;0.09;;;;;;;;;;;0;;;
2024_10_03-10.29.2.bmp;;;1;11.18;0.08;0.08;;;;1;79.39;;0;;;
2024_10_04-B9.3.1.bmp;2;0.15;;;;0.21;;;;;;;0.52;1;12928.47;
2024_08_27-I8.10.2.bmp;;;1;11.33;0.1;;;;;;;;0;;;
2024_08_27-I1.16.1.bmp;5;0.18;1;7.22;0.06;0.49;;;;1;17.51;;;;;
2024_08_27-S5.7.1.bmp;;;;;;;;;;;;;0;;;
2024_11_15-I21.39.1.bmp;1;0.09;3;7;0.06;0.26;;;;1;23.15;;0;;;
2024_10_04-B11.3.2.bmp;;;;;;;;;;;;;;1;119.2;
2024_10_04-B8.37.2.bmp;;;1;16.97;0.14;;1;1;0;1;46.17;;0;;;
2024_08_29-I13.10.1.bmp;2;0.21;1;18.69;0.17;0.43;;;;;;;;;;
2024_10_04-11.9.2.bmp;;;1;20.99;0.19;0.19;;;;;;;0;;;
2024_10_03-7.40.1.bmp;;;2;15.45;0.13;0.21;;;;1;230.56;;0;;;
2024_08_29-I11.9.1.bmp;1;0.26;;;;0.26;;;;1;17.63;;;1;185.05;
2024_10_03-5.34.2.bmp;;;1;10.82;0.1;0.1;;;;;;;0;;;
2024_10_03-4.16.2.bmp;1;0.16;;;;;;;;;;;;;;
2024_10_03-19.4.1.bmp;1;0.18;;;;0.18;;;;;;;0;;;
2024_10_03-8.1.2.bmp;;;1;16.19;0.14;;;;;1;60.46;;0.01;;;
2024_08_29-I14.14.2.bmp;1;0.24;3;24.5;0.19;0.66;;;;1;95.5;;;;;
2024_10_04-B13.19.1.bmp;;;1;7.72;0.07;;;;;;;;0.46;;;
2024_10_04-U1.16.2.bmp;2;0.07;;;;0.14;;;;;;1;;;;
2024_10_04-B12.3.2.bmp;;;;;;;1;0;0;;;;0.01;;;
2024_08_27-S2.13.1.bmp;;;;;;;;;;;;;0;;;
2024_10_03-15.3.2.bmp;3;0.24;;;;0.5;;;;1;11.63;;;1;802.85;
2024_11_15-I22.20.1.bmp;;;;;;;;;;;;;;;;
2024_11_15-I23.24.2.bmp;;;;;;;;;;;;;;;;
2024_10_03-1.11.1.bmp;;;1;6.1;0.05;;;;;;;;0;1;1795.81;
2024_10_03-19.35.1.bmp;1;0.15;;;;;;;;;;;0;;;
2024_10_04-B3.10.2.bmp;;;;;;;1;0;0;;;;0.02;;;
2024_11_15-I22.35.1.bmp;;;1;6.19;0.05;;;;;;;;0;;;
2024_10_03-19.29.1.bmp;;;;;;;;;;;;;0;;;
2024_10_03-17.25.1.bmp;1;0.16;;;;0.16;;;;;;;;;;
2024_10_04-B10.11.1.bmp;1;0.22;;;;;;;;;;;0.53;;;
2024_10_04-11.18.1.bmp;4;0.17;;;;0.42;1;0;0;;;;;;;
2024_10_03-2.22.2.bmp;3;0.19;;;;0.36;;;;;;;;;;
2024_11_15-N4.25.1.bmp;1;0.12;1;7.75;0.06;0.18;1;1;0;1;80.93;;;1;658.34;
2024_08_27-S4.7.2.bmp;;;;;;;;;;;;;;;;
2024_10_03-10.15.1.bmp;;;;;;;1;0;0;1;48.72;;0.01;1;84.11;
2024_10_03-18.14.2.bmp;1;0.1;;;;0.1;;;;;;;;1;81.5;
2024_10_03-3.13.1.bmp;;;;;;;;;;;;;;1;40.19;
2024_08_27-I2.11.1.bmp;1;0.38;1;17.62;0.16;0.54;;;;;;;;;;
2024_11_15-I23.1.1.bmp;;;;;;;;;;;;;;;;
2024_08_27-S10.10.1.bmp;;;;;;0;;;;;;;;;;
2024_10_03-16.23.2.bmp;3;0.4;;;;0.56;;;;;;;;;;
2024_10_04-U4.4.1.bmp;2;0.21;1;5.75;0.05;0.32;;;;;;;0;;;
2024_10_03-4.13.1.bmp;4;0.23;;;;0.62;1;1;0;;;;;1;416.22;
2024_11_15-I18.1.1.bmp;;;;;;;;;;;;;0;1;986.05;
2024_10_04-B8.20.2.bmp;1;0.29;;;;;;;;;;;;;;
2024_08_27-I6.11.1.bmp;1;0.07;;;;0.07;2;1;0;1;82.6;1;;;;
2024_10_04-B6.34.2.bmp;;;;;;;;;;;;;0.04;;;
2024_11_15-I17.30.1.bmp;;;;;;;;;;;;;;;;
2024_10_04-13.8.1.bmp;;;1;6.46;0.06;;;;;;;;0;1;25.55;
2024_11_15-N4.29.1.bmp;;;1;16.68;0.1;;;;;;;;0;1;666.59;
2024_10_04-B5.6.1.bmp;;;;;;;;;;;;;0;;;
2024_11_15-N1.9.1.bmp;;;;;;0;1;1;0;;;;0;1;4340.57;
2024_10_04-F3.2.1.bmp;;;2;41.07;0.36;0.67;;;;1;185.16;;0.3;1;96.7;
2024_10_04-B1.32.1.bmp;2;0.19;;;;0.34;;;;;;;;1;55.55;
2024_08_27-S9.11.2.bmp;3;0.12;1;14.03;0.12;0.43;1;0;0;;;;;;;
2024_10_04-B13.26.1.bmp;;;;;;;;;;;;;0.05;;;
2024_10_03-9.18.2.bmp;3;0.42;;;;0.76;2;1;0;;;;;1;973.26;22.76
2024_10_04-F4.8.2.bmp;;;;;;;;;;;;;;;;
2024_10_03-18.7.2.bmp;2;0.31;;;;0.43;2;2;0;;;;;;;
2024_10_04-B10.10.2.bmp;;;;;;;1;1;0;;;;0.32;;;
2024_10_03-2.8.1.bmp;1;0.4;;;;0.41;;;;;;;;;;
2024_08_29-IB2.10.2.bmp;;;1;25.45;0.2;0.2;;;;;;;0.5;;;
2024_10_04-B1.11.2.bmp;1;0.12;;;;0.12;;;;;;;0;;;
2024_08_27-I6.2.1.bmp;3;0.27;;;;0.69;;;;;;;;1;7.12;
2024_10_04-B5.27.1.bmp;;;;;;;1;1;0;;;;0.34;1;205.57;
2024_08_27-I2.11.2.bmp;1;0.1;;;;0.11;;;;;;;0;;;
2024_10_03-5.10.1.bmp;;;;;;;;;;;;;0;;;
2024_10_04-B4.25.1.bmp;1;0.14;;;;0.14;;;;;;;;1;2969.06;
2024_10_04-13.20.1.bmp;2;0.29;2;6.72;0.05;0.45;;;;;;;0.01;1;778.93;
2024_08_27-S6.11.2.bmp;;;1;8.43;0.06;;;;;;;;0;;;
2024_08_29-I16.15.2.bmp;2;0.18;1;8.18;0.05;0.36;;;;;;;;;;
2024_08_27-S13.20.2.bmp;1;0.05;1;5.67;0.05;0.1;;;;;;;0;;;
2024_10_04-B4.7.2.bmp;;;1;8.89;0.08;;1;1;0;1;38.1;;0.34;;;
2024_10_03-19.24.1.bmp;;;3;14.26;0.11;0.27;;;;1;77.74;;0;;;
2024_10_04-B9.36.2.bmp;1;0.46;2;10.97;0.09;0.64;;;;1;92.79;;0.01;1;21.02;
2024_10_04-B1.30.2.bmp;;;;;;;1;1;0;;;;0;;;
2024_10_04-B7.7.2.bmp;;;;;;;3;2;0;;;;0;;;
2024_11_15-I22.26.2.bmp;;;;;;;;;;;;;0;;;
2024_08_27-I3.18.2.bmp;2;0.15;;;;0.3;;;;;;;0;;;
2024_08_27-I4.19.2.bmp;;;3;23.69;0.19;0.42;;;;1;43.22;;;1;138.31;
2024_11_15-I21.1.2.bmp;;;1;11.59;0.1;0.1;;;;;;;0;;;
2024_08_29-I10.17.1.bmp;4;0.27;;;;0.45;;;;;;;;;;
2024_10_04-B5.20.1.bmp;7;0.22;1;7.67;0.07;0.81;8;6;0;1;24.49;;0.04;1;43.33;34.07
2024_10_04-F1.37.1.bmp;1;0.53;2;8.94;0.07;0.67;1;0;0;;;;0.91;1;88.71;
2024_10_04-B12.16.1.bmp;1;0.06;;;;;1;0;0;;;;0.27;1;295.37;
2024_10_04-F3.36.1.bmp;;;;;;;1;1;0;;;;0;1;194.53;
2024_10_04-B1.15.1.bmp;6;0.31;;;;0.94;;;;1;3.52;;0.02;1;157.9;
2024_08_27-S4.4.2.bmp;;;;;;0;;;;;;;;;;
2024_10_04-B11.5.2.bmp;1;0.15;;;;0.15;;;;;;;0;;;
2024_10_04-B2.22.1.bmp;1;0.16;;;;0.16;;;;;;;0.97;1;13107.2;
2024_10_04-B4.4.2.bmp;2;0.29;;;;0.48;;;;;;;0;1;231.25;
2024_08_27-S12.6.1.bmp;;;;;;;;;;;;;0.02;1;650.84;
2024_08_27-S8.12.2.bmp;;;1;7.1;0.06;;;;;;;;;;;
2024_08_27-S2.9.1.bmp;;;1;6.49;0.06;;;;;;;;;;;
2024_10_03-5.6.2.bmp;1;0.12;;;;0.12;;;;;;;;1;990.61;
2024_08_29-IB2.22.2.bmp;;;;;;;;;;;;;0.45;;;
2024_10_04-F3.37.1.bmp;4;0.07;;;;0.23;;;;;;;;1;15.33;
2024_08_27-S12.1.2.bmp;2;0.25;;;;0.35;;;;1;157.2;;;;;
2024_10_04-B5.34.1.bmp;1;0.45;;;;;2;2;0;;;;0.01;;;
2024_10_03-18.8.2.bmp;6;0.16;;;;0.58;;;;;;;;;;
2024_10_03-3.38.1.bmp;1;0.16;;;;0.16;;;;;;;0;1;97.82;
2024_10_04-11.20.1.bmp;;;1;7.86;0.05;;;;;;;;;;;
2024_08_27-I7.16.1.bmp;2;0.52;;;;0.82;;;;;;;0;;;
2024_11_15-I22.10.2.bmp;;;;;;;;;;;;;;1;255.66;
2024_11_15-N2.14.2.bmp;;;;;;;;;;;;;;;;
2024_10_03-6.3.2.bmp;1;0.2;;;;0.2;;;;1;47.26;;0;;;
2024_10_03-5.2.1.bmp;1;0.06;;;;0.06;;;;1;49.4;;;1;891.44;
2024_10_04-B2.9.2.bmp;2;0.16;;;;0.29;;;;;;;0;1;180.67;
2024_10_03-1.20.1.bmp;1;0.07;;;;0.07;;;;;;;;1;2171.92;
2024_08_27-I6.15.1.bmp;2;0.33;;;;0.57;;;;;;;0;;;
2024_10_04-B12.8.2.bmp;2;0.21;;;;0.35;;;;;;;0;;;
2024_10_03-2.17.2.bmp;2;0.23;;;;0.46;;;;;;;;;;
2024_11_15-N4.16.2.bmp;;;;;;;;;;;;;;1;317.18;
2024_11_15-I18.13.1.bmp;;;;;;;;;;;;;;;;
2024_08_27-I1.8.2.bmp;1;0.25;;;;0.25;;;;;;;0.01;;;95.78
2024_10_03-14.24.1.bmp;2;0.46;;;;0.53;;;;;;;0.01;;;
2024_10_03-18.6.1.bmp;3;0.32;;;;0.46;2;1;0;;;;0;1;651.24;39.76
2024_11_15-N4.24.1.bmp;;;;;;;;;;;;;0;;;
2024_10_04-B7.8.1.bmp;;;1;18.52;0.16;;;;;;;;0.07;;;
2024_10_03-8.30.2.bmp;1;0.3;1;32.64;0.29;0.59;;;;1;1442.71;;0.01;1;58.46;
2024_10_03-15.13.1.bmp;;;;;;;;;;;;;;;;
2024_08_27-S3.10.2.bmp;;;;;;;;;;;;;0;;;
2024_10_04-U4.5.2.bmp;2;0.15;;;;0.2;;;;;;;;;;
2024_10_04-B12.12.1.bmp;;;;;;;;;;;;;0.45;;;
2024_08_29-I16.13.2.bmp;;;3;12.58;0.11;0.24;;;;1;53.04;;;;;
2024_10_04-B1.6.1.bmp;;;;;;;;;;;;;0.03;;;
2024_10_03-15.33.1.bmp;2;0.37;;;;0.46;3;1;0;;;;0;;;
2024_11_15-N4.2.1.bmp;;;;;;;1;1;0;;;;0;;;
2024_10_04-B6.9.1.bmp;2;0.32;;;;0.38;;;;;;;;;;
2024_10_04-U2.7.2.bmp;;;;;;;2;2;0;;;;0;1;113.4;
2024_08_27-S9.10.2.bmp;4;0.57;1;13.86;0.1;1.69;;;;;;;0;1;205.1;
2024_11_15-N3.40.1.bmp;;;;;;;;;;;;;0;1;201.65;
2024_10_03-2.1.1.bmp;1;0.21;;;;;;;;;;;0.02;;;
2024_08_27-S13.11.2.bmp;;;;;;0;;;;;;;0;;;
2024_08_29-A2.12.2.bmp;1;0.17;3;17.72;0.16;0.51;;;;;;;0;;;
2024_08_27-S13.12.1.bmp;3;0.1;;;;0.24;;;;;;;0;;;
2024_10_04-B4.23.2.bmp;;;;;;;1;1;0;;;;;;;
2024_10_04-F3.34.2.bmp;;;1;7.14;0.06;0.06;;;;;;;;;;
2024_11_15-I18.30.1.bmp;;;;;;;1;0;0;;;;;;;
2024_08_27-I7.15.1.bmp;4;0.2;2;6.65;0.06;0.65;;;;;;;0.01;1;21.07;
2024_08_27-I6.3.2.bmp;1;0.22;;;;0.22;;;;;;;0;;;
2024_08_29-IB1.5.2.bmp;1;0.65;;;;;;;;;;;0.39;;;
2024_11_15-N4.23.1.bmp;;;;;;;;;;;;;0;;;
2024_10_03-18.35.2.bmp;2;0.13;;;;0.2;;;;;;;0;1;297.22;
2024_10_04-F1.27.1.bmp;1;0.33;;;;;;;;;;;0;;;
2024_10_03-19.35.2.bmp;2;0.12;;;;0.24;1;0;0;1;302.76;;;;;
2024_08_29-I14.11.2.bmp;4;0.2;;;;0.57;;;;1;35.19;;;1;297.74;
2024_11_15-I22.11.1.bmp;;;;;;;;;;;;;;;;
2024_08_29-I11.13.2.bmp;1;0.13;;;;0.13;;;;;;;;;;
2024_10_04-F3.29.1.bmp;;;;;;;3;3;0;1;30.61;;0.22;1;644.25;
2024_10_04-F3.15.2.bmp;;;;;;;3;2;0;1;245.98;;0.45;;;
2024_08_27-I9.6.1.bmp;1;0.33;1;12.33;0.1;0.43;;;;;;;0;1;323.08;
2024_10_04-B8.8.2.bmp;1;0.26;;;;0.27;;;;;;;0;;;
2024_10_03-19.36.2.bmp;;;;;;0;;;;;;;;;;
2024_11_15-I22.22.1.bmp;;;;;;;;;;;;;0;;;
2024_10_04-B2.2.1.bmp;;;;;;;;;;;;;0.08;;;
2024_10_03-14.25.1.bmp;5;0.14;;;;0.43;;;;;;;;;;
2024_10_04-B9.27.2.bmp;;;;;;;1;0;0;;;;;;;
2024_10_04-B10.14.2.bmp;2;0.28;;;;0.42;;;;;;;;1;1180.77;
2024_08_29-A4.4.2.bmp;1;0.3;;;;;;;;1;411.64;;0.07;1;2498.32;
2024_08_27-S2.1.1.bmp;1;0.08;;;;0.08;;;;;;;;;;
2024_10_03-2.11.1.bmp;;;2;10.56;0.09;0.15;;;;1;31.58;;;;;
2024_10_03-19.26.1.bmp;5;0.2;;;;0.51;;;;1;293.53;;0;;;
2024_10_04-B10.35.1.bmp;1;0.37;;;;;;;;;;;0.89;;;
2024_11_15-N1.15.1.bmp;;;;;;;;;;;;;;;;
2024_10_04-B4.30.1.bmp;;;1;6.75;0.06;;1;0;0;1;23.38;;;1;133.94;
2024_10_04-B5.14.1.bmp;2;0.34;;;;0.63;;;;;;;0.07;1;123.09;
2024_08_27-I6.18.1.bmp;6;0.38;;;;1.07;;;;;;;0;;;
2024_10_04-B7.4.2.bmp;3;0.2;;;;0.4;;;;;;;0;;;
2024_10_03-1.4.2.bmp;1;0.22;1;19.07;0.13;0.36;;;;;;;;;;
2024_11_15-I20.26.2.bmp;1;0.19;;;;;;;;;;;0;;;
2024_10_04-11.33.1.bmp;2;0.15;;;;0.22;;;;;;;;;;
2024_10_04-B6.40.2.bmp;;;2;22.27;0.17;0.31;;;;;;;0.3;;;
2024_11_15-I23.16.2.bmp;;;;;;;1;1;0;1;124.69;;;;;
2024_10_04-U1.15.1.bmp;4;0.26;;;;0.71;;;;;;;0;;;
2024_10_03-7.28.1.bmp;2;0.51;;;;0.85;;;;;;;0.01;;;
2024_10_04-U3.8.1.bmp;2;0.13;;;;0.19;2;1;0;;;1;0;;;
2024_08_29-I16.19.1.bmp;4;0.13;;;;0.29;;;;;;;;;;
2024_10_03-6.33.2.bmp;3;0.08;;;;0.19;;;;;;1;;1;356.01;8.38
2024_08_27-S11.15.2.bmp;;;;;;;;;;;;;0;1;1357.93;
2024_10_03-9.25.1.bmp;3;0.23;;;;0.59;;;;;;;0;;;
2024_10_03-7.9.1.bmp;;;;;;;;;;;;;;;;
2024_08_29-I15.19.1.bmp;;;4;20.29;0.13;0.42;;;;;;;;;;
2024_10_04-B9.25.2.bmp;3;0.15;;;;0.31;1;1;0;;;;;;;
2024_10_04-B10.24.2.bmp;9;0.37;1;9.38;0.08;1.1;1;1;0;1;14.56;;0;1;259.65;34.79
2024_10_04-B6.32.1.bmp;4;0.14;;;;0.49;;;;;;;;;;
2024_10_04-U3.20.1.bmp;1;0.23;1;10.1;0.09;0.32;;;;;;;;;;
2024_11_15-I18.3.2.bmp;;;;;;;;;;;;;;1;782.43;
2024_11_15-N4.25.2.bmp;2;0.14;;;;0.2;;;;;;;;;;
2024_10_03-10.7.2.bmp;2;0.16;1;22.18;0.17;0.48;1;1;0;1;29.72;;0;;;
2024_11_15-I17.16.2.bmp;;;;;;;1;0;0;1;116.55;;;;;
2024_08_27-S5.11.1.bmp;;;1;19.96;0.07;;;;;;;;;;;
2024_11_15-I17.8.2.bmp;;;1;6.68;0.05;0.05;;;;;;;;;;
2024_08_27-I7.15.2.bmp;;;3;9.42;0.08;0.21;1;0;0;;;;0;;;
2024_10_03-1.7.1.bmp;2;0.13;;;;0.19;;;;;;;;1;977.56;
2024_10_03-5.1.1.bmp;4;0.22;;;;0.44;;;;;;1;0;1;190.99;
2024_08_29-IB2.22.1.bmp;1;0.26;;;;;;;;1;107.73;;0.27;;;
2024_08_29-I11.3.2.bmp;;;4;27.49;0.22;0.56;;;;1;56.56;;0;;;
2024_10_03-19.11.1.bmp;2;0.27;;;;0.46;;;;;;;;;;
2024_08_29-I11.12.2.bmp;6;0.26;;;;0.55;2;1;0;1;55.14;1;0;;;15.07
2024_10_04-B13.26.2.bmp;;;;;;;;;;;;;0;;;
2024_11_15-I20.27.1.bmp;;;1;10.61;0.09;;;;;;;;0;;;
2024_10_04-F2.16.1.bmp;1;0.36;1;6.61;0.06;0.42;;;;;;;;1;75.55;
2024_10_03-10.22.1.bmp;1;0.05;4;8.19;0.07;0.3;;;;1;54.39;;;;;
2024_08_27-S10.13.1.bmp;;;1;5.11;0.05;0.05;1;0;0;;;;;;;
2024_10_04-B11.20.2.bmp;1;0.3;;;;;1;1;0;;;;;;;
2024_10_03-16.3.1.bmp;3;0.21;1;6.68;0.06;0.52;;;;;;;;;;
2024_08_29-I12.5.1.bmp;2;0.22;;;;0.39;;;;;;;;;;
2024_10_03-17.36.1.bmp;1;0.1;;;;0.11;;;;;;;;;;
2024_11_15-N4.11.2.bmp;;;;;;;;;;;;;;1;3485.15;
2024_10_03-3.8.1.bmp;8;0.42;;;;1.11;;;;;;;0;1;102.43;
2024_10_04-B9.16.2.bmp;1;0.3;1;16.61;0.13;0.44;;;;;;;0.05;;;
2024_10_04-B6.17.1.bmp;;;1;8.21;0.07;;;;;;;;0.03;1;82.63;
2024_11_15-I18.35.2.bmp;;;;;;;;;;;;;;1;7545.55;
2024_08_29-I11.9.2.bmp;2;0.3;;;;0.44;;;;;;;;1;70.9;
2024_10_04-11.6.2.bmp;2;0.19;2;16.64;0.14;0.57;;;;1;32.26;;0;;;
2024_10_04-B8.13.2.bmp;;;;;;;1;1;0;1;198.52;;0;1;92.72;
2024_10_03-9.13.2.bmp;1;0.27;;;;0.27;;;;;;;0;;;
